desired_velocity,relaxation_time,radius,private_zone_radius,repulsion_coefficient,falloff_length,body_force_constant,friction_coefficient,random_force,waypoint_update_distance,waypoint_update_interval,collision_avoidance,agent_count,evacuation_time
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,24.736259
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,26.368336
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,24.048227
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,20.592066
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,23.920220999999998
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,30.592533000000003
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,29.568485
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,23.168186
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,17.119904000000002
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,21.888126
1.5,0.15,0.225,0.32,5.0,0.4,40.404041,400.0,0.1,0.5,1.0,0.25,60.0,25.920315
1.5,0.15,0.225,0.32,5.0,0.4,40.404041,400.0,0.1,0.5,1.0,0.25,60.0,21.12009
1.5,0.15,0.225,0.32,5.0,0.4,40.404041,400.0,0.1,0.5,1.0,0.25,60.0,25.424292
1.5,0.15,0.225,0.32,5.0,0.4,40.404041,400.0,0.1,0.5,1.0,0.25,60.0,21.936129
1.5,0.15,0.225,0.32,5.0,0.4,40.404041,400.0,0.1,0.5,1.0,0.25,60.0,22.352148
1.5,0.15,0.225,0.32,5.0,0.4,40.404041,400.0,0.1,0.5,1.0,0.25,60.0,21.456106
1.5,0.15,0.225,0.32,5.0,0.4,40.404041,400.0,0.1,0.5,1.0,0.25,60.0,25.040274
1.5,0.15,0.225,0.32,5.0,0.4,40.404041,400.0,0.1,0.5,1.0,0.25,60.0,20.880079000000002
1.5,0.15,0.225,0.32,5.0,0.4,40.404041,400.0,0.1,0.5,1.0,0.25,60.0,21.616114000000003
1.5,0.15,0.225,0.32,5.0,0.4,40.404041,400.0,0.1,0.5,1.0,0.25,60.0,21.552111
1.5,0.15,0.225,0.32,5.0,0.4,40.404041,400.0,0.1,0.5,1.0,0.25,60.0,19.920034
1.5,0.15,0.225,0.32,5.0,0.4,40.404041,400.0,0.1,0.5,1.0,0.25,60.0,27.552390999999997
1.5,0.15,0.225,0.32,5.0,0.4,40.404041,400.0,0.1,0.5,1.0,0.25,60.0,21.616114000000003
1.5,0.15,0.225,0.32,5.0,0.4,40.404041,400.0,0.1,0.5,1.0,0.25,60.0,25.040274
1.5,0.15,0.225,0.32,5.0,0.4,40.404041,400.0,0.1,0.5,1.0,0.25,60.0,20.04804
1.5,0.15,0.225,0.32,5.0,0.4,40.404041,400.0,0.1,0.5,1.0,0.25,60.0,23.424198
1.5,0.15,0.225,0.32,5.0,0.4,40.404041,400.0,0.1,0.5,1.0,0.25,60.0,20.944082
1.5,0.15,0.225,0.32,5.0,0.4,40.404041,400.0,0.1,0.5,1.0,0.25,60.0,23.24819
1.5,0.15,0.225,0.32,5.0,0.4,40.404041,400.0,0.1,0.5,1.0,0.25,60.0,27.072369000000002
1.5,0.15,0.225,0.32,5.0,0.4,40.404041,400.0,0.1,0.5,1.0,0.25,60.0,22.144138
1.5,0.15,0.225,0.32,5.0,0.4,40.404041,400.0,0.1,0.5,1.0,0.25,60.0,22.320147
1.5,0.15,0.225,0.32,5.0,0.4,40.404041,400.0,0.1,0.5,1.0,0.25,60.0,21.792122
1.5,0.15,0.225,0.32,5.0,0.4,40.404041,400.0,0.1,0.5,1.0,0.25,60.0,19.232001999999998
1.5,0.15,0.225,0.32,5.0,0.4,40.404041,400.0,0.1,0.5,1.0,0.25,60.0,24.368242000000002
1.5,0.15,0.225,0.32,5.0,0.4,40.404041,400.0,0.1,0.5,1.0,0.25,60.0,21.53611
1.5,0.15,0.225,0.32,5.0,0.4,40.404041,400.0,0.1,0.5,1.0,0.25,60.0,25.984318
1.5,0.15,0.225,0.32,5.0,0.4,40.404041,400.0,0.1,0.5,1.0,0.25,60.0,22.592159
